ds,city,PM2_5,PM10,AQI,n_stations,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,pressure_hpa,dust_risk_score,weather_desc,PM2_5_lag1h,PM10_lag1h,PM2_5_roll3h,PM2_5_roll24h,PM2_5_delta,alert_pm25,alert_pm10,alert
2026-05-12 05:00:00+00:00,Delhi,98.5,215.2,197.0,3,26.7,47.5,1.22,160,1010.3311493847108,0.635,haze,115.9,210.7,103.13333333333334,95.94166666666668,-17.400000000000006,RED,RED,RED
2026-05-12 06:00:00+00:00,Delhi,97.6,212.2,195.2,3,27.5,46.9,0.5,287,1013.2888124169096,0.68,haze,98.5,215.2,104.0,95.9375,-0.9000000000000057,RED,RED,RED
2026-05-12 07:00:00+00:00,Delhi,100.7,193.1,201.3,3,31.5,43.8,0.5,245,1006.6520868417126,0.72,haze,97.6,212.2,98.93333333333332,95.44166666666666,3.1000000000000085,RED,RED,RED
2026-05-12 08:00:00+00:00,Delhi,102.6,218.0,205.3,3,31.1,39.0,4.0,320,1019.5581944719642,0.559,haze,100.7,193.1,100.3,94.76666666666665,1.8999999999999915,RED,RED,RED
2026-05-12 09:00:00+00:00,Delhi,114.9,247.5,229.8,3,33.0,34.6,1.44,341,1006.7717735082854,0.717,haze,102.6,218.0,106.06666666666668,95.21666666666665,12.300000000000011,RED,RED,RED
2026-05-12 10:00:00+00:00,Delhi,110.0,234.9,220.0,3,34.5,30.8,0.5,270,1009.7869309554129,0.788,haze,114.9,247.5,109.16666666666667,95.25833333333333,-4.900000000000006,RED,RED,RED
2026-05-12 11:00:00+00:00,Delhi,109.8,231.4,219.5,3,35.4,32.2,0.5,349,1004.1873845793718,0.79,haze,110.0,234.9,111.56666666666666,95.09583333333335,-0.20000000000000284,RED,RED,RED
2026-05-12 12:00:00+00:00,Delhi,132.2,289.5,264.3,3,36.6,23.9,3.96,318,1008.5593629443083,0.655,haze,109.8,231.4,117.33333333333333,95.71249999999999,22.39999999999999,RED,RED,RED
2026-05-12 13:00:00+00:00,Delhi,124.5,233.2,248.9,3,35.3,30.1,2.92,128,1005.6194849469822,0.676,haze,132.2,289.5,122.16666666666667,95.9375,-7.699999999999989,RED,RED,RED
2026-05-12 14:00:00+00:00,Delhi,104.6,211.4,209.3,3,34.6,34.8,0.82,271,1011.7992205661186,0.759,haze,124.5,233.2,120.43333333333332,95.58333333333333,-19.900000000000006,RED,RED,RED
2026-05-12 15:00:00+00:00,Delhi,119.1,249.3,238.3,3,33.9,34.7,0.5,85,1006.221351802619,0.77,haze,104.6,211.4,116.06666666666665,96.42500000000001,14.5,RED,RED,RED
2026-05-12 16:00:00+00:00,Delhi,99.9,183.7,199.8,3,32.8,27.8,0.5,221,1004.9268370759971,0.786,haze,119.1,249.3,107.86666666666666,96.57916666666665,-19.19999999999999,RED,RED,RED
2026-05-12 17:00:00+00:00,Delhi,87.2,187.8,174.3,3,30.2,41.1,1.94,3,1010.2678058453749,0.648,haze,99.9,183.7,102.06666666666666,96.42083333333333,-12.700000000000003,RED,RED,RED
2026-05-12 18:00:00+00:00,Delhi,89.5,192.2,179.1,3,28.1,48.5,2.83,162,1009.594200032881,0.562,haze,87.2,187.8,92.19999999999999,95.95416666666667,2.299999999999997,RED,RED,RED
2026-05-12 19:00:00+00:00,Delhi,75.2,163.8,150.5,3,28.0,50.2,5.89,43,1007.6745063343095,0.402,clear sky,89.5,192.2,83.96666666666665,95.27916666666665,-14.299999999999997,RED,RED,RED
2026-05-12 20:00:00+00:00,Delhi,69.3,125.8,138.6,3,23.3,47.9,2.67,92,1011.3506803206051,0.549,clear sky,75.2,163.8,78.0,95.125,-5.900000000000006,RED,RED,RED
2026-05-12 21:00:00+00:00,Delhi,69.1,143.6,138.1,3,23.2,58.3,3.32,276,1008.9218985626298,0.48,clear sky,69.3,125.8,71.19999999999999,94.5125,-0.20000000000000284,RED,RED,RED
2026-05-12 22:00:00+00:00,Delhi,73.1,148.2,146.2,3,21.6,62.8,0.5,95,1009.5838812810795,0.605,clear sky,69.1,143.6,70.49999999999999,94.18333333333334,4.0,RED,RED,RED
2026-05-12 23:00:00+00:00,Delhi,77.5,152.7,154.9,3,20.1,62.0,0.5,272,1010.440528908002,0.608,clear sky,73.1,148.2,73.2333333333333,94.41666666666667,4.400000000000006,RED,RED,RED
2026-05-13 00:00:00+00:00,Delhi,72.4,138.9,144.8,3,23.3,61.2,2.82,51,1007.6264242572189,0.495,clear sky,77.5,152.7,74.33333333333333,94.53333333333335,-5.099999999999994,RED,RED,RED
2026-05-13 01:00:00+00:00,Delhi,93.6,179.4,187.1,3,21.3,63.1,3.49,150,1004.4100185923594,0.455,haze,72.4,138.9,81.16666666666664,96.13333333333333,21.19999999999999,RED,RED,RED
2026-05-13 02:00:00+00:00,Delhi,79.9,175.0,159.9,3,21.3,59.0,3.06,238,1013.0258797490046,0.491,clear sky,93.6,179.4,81.96666666666665,96.33749999999999,-13.699999999999989,RED,RED,RED
2026-05-13 03:00:00+00:00,Delhi,91.2,167.9,182.5,3,21.8,56.3,0.5,282,1006.4791704738866,0.628,haze,79.9,175.0,88.23333333333333,96.17916666666666,11.299999999999997,RED,RED,RED
2026-05-13 04:00:00+00:00,Delhi,89.9,197.3,179.8,3,24.2,48.2,4.19,326,1003.7776086768704,0.472,haze,91.2,167.9,87.0,95.09583333333332,-1.2999999999999972,RED,RED,RED
2026-05-13 05:00:00+00:00,Delhi,93.7,189.7,187.5,3,25.7,51.5,0.5,172,1007.5201844101097,0.65,haze,89.9,197.3,91.60000000000001,94.89583333333333,3.799999999999997,RED,RED,RED
2026-05-13 06:00:00+00:00,Delhi,104.9,193.7,209.7,3,27.7,46.0,3.43,347,1005.5183071693431,0.538,haze,93.7,189.7,96.16666666666667,95.19999999999999,11.200000000000003,RED,RED,RED
2026-05-13 07:00:00+00:00,Delhi,109.0,234.0,217.9,3,30.5,41.8,0.5,226,1008.0377772023454,0.72,haze,104.9,193.7,102.53333333333332,95.54583333333333,4.099999999999994,RED,RED,RED
2026-05-13 08:00:00+00:00,Delhi,109.9,207.3,219.8,3,32.2,34.8,3.34,11,1012.5774898717525,0.615,haze,109.0,234.0,107.93333333333334,95.85000000000001,0.9000000000000057,RED,RED,RED
2026-05-13 09:00:00+00:00,Delhi,109.2,204.0,218.4,3,33.4,30.8,0.65,27,1012.7674323966077,0.773,haze,109.9,207.3,109.36666666666666,95.61250000000001,-0.7000000000000028,RED,RED,RED
2026-05-13 10:00:00+00:00,Delhi,102.0,211.6,204.0,3,35.3,34.2,1.35,311,1012.4299758762888,0.74,haze,109.2,204.0,107.03333333333332,95.27916666666668,-7.200000000000003,RED,RED,RED
2026-05-13 11:00:00+00:00,Delhi,118.0,231.9,236.1,3,36.8,30.2,10.55,266,1012.5813037796775,0.333,haze,102.0,211.6,109.73333333333333,95.62083333333334,16.0,RED,RED,RED
2026-05-13 12:00:00+00:00,Delhi,101.3,216.5,202.6,3,37.4,29.7,1.34,310,1011.7134489359204,0.772,haze,118.0,231.9,107.09999999999998,94.33333333333333,-16.700000000000003,RED,RED,RED
2026-05-13 13:00:00+00:00,Delhi,113.8,250.2,227.6,3,36.0,35.1,7.24,82,1008.9373754432938,0.448,haze,101.3,216.5,111.03333333333332,93.8875,12.5,RED,RED,RED
2026-05-13 14:00:00+00:00,Delhi,104.8,228.7,209.6,3,33.3,27.9,2.78,287,1009.6064754299256,0.676,haze,113.8,250.2,106.63333333333333,93.89583333333333,-9.0,RED,RED,RED
2026-05-13 15:00:00+00:00,Delhi,102.1,217.6,204.1,3,33.2,37.2,8.6,221,1006.2920216083537,0.351,haze,104.8,228.7,106.89999999999998,93.1875,-2.700000000000003,RED,RED,RED
2026-05-13 16:00:00+00:00,Delhi,99.6,196.1,199.3,3,33.3,39.3,4.09,102,1011.6384452210481,0.571,haze,102.1,217.6,102.16666666666664,93.17500000000001,-2.5,RED,RED,RED
2026-05-13 17:00:00+00:00,Delhi,99.0,195.5,198.0,3,28.3,40.3,1.8,334,1010.1526267673879,0.644,haze,99.6,196.1,100.2333333333333,93.66666666666667,-0.5999999999999943,RED,RED,RED
2026-05-13 18:00:00+00:00,Delhi,98.0,213.7,196.1,3,26.6,39.9,1.54,33,1007.8333569033101,0.646,haze,99.0,195.5,98.86666666666666,94.02083333333333,-1.0,RED,RED,RED
2026-05-13 19:00:00+00:00,Delhi,68.0,138.1,136.0,3,27.1,50.3,1.54,335,1001.8124229782647,0.613,clear sky,98.0,213.7,88.33333333333331,93.72083333333335,-30.0,RED,RED,RED
2026-05-13 20:00:00+00:00,Delhi,67.5,145.8,135.1,3,24.5,58.7,0.5,121,1007.0419199773991,0.62,clear sky,68.0,138.1,77.83333333333331,93.64583333333333,-0.5,RED,RED,RED
2026-05-13 21:00:00+00:00,Delhi,78.7,152.6,157.4,3,21.8,55.8,1.91,11,1006.5340797438357,0.559,clear sky,67.5,145.8,71.39999999999999,94.04583333333333,11.200000000000003,RED,RED,RED
2026-05-13 22:00:00+00:00,Delhi,68.3,141.7,136.5,3,19.9,55.9,5.17,318,1008.6419397322027,0.396,clear sky,78.7,152.6,71.5,93.84583333333335,-10.400000000000006,RED,RED,RED
2026-05-13 23:00:00+00:00,Delhi,74.5,161.7,149.0,3,20.3,61.8,1.89,153,1005.6589699378269,0.539,clear sky,68.3,141.7,73.83333333333333,93.72083333333335,6.200000000000003,RED,RED,RED
2026-05-14 00:00:00+00:00,Delhi,79.6,160.2,159.2,3,20.3,59.6,1.9,14,1005.1333786781987,0.546,clear sky,74.5,161.7,74.13333333333333,94.02083333333333,5.099999999999994,RED,RED,RED
2026-05-14 01:00:00+00:00,Delhi,80.6,163.3,161.2,3,19.8,54.8,1.05,24,1008.6200683890032,0.606,haze,79.6,160.2,78.2333333333333,93.47916666666667,1.0,RED,RED,RED
2026-05-14 02:00:00+00:00,Delhi,91.1,167.2,182.2,3,21.7,65.1,3.42,235,1011.0435980780619,0.451,haze,80.6,163.3,83.76666666666665,93.94583333333333,10.5,RED,RED,RED
2026-05-14 03:00:00+00:00,Delhi,84.8,174.6,169.6,3,21.7,49.9,10.77,228,1010.8238537341814,0.175,haze,91.1,167.2,85.5,93.67916666666667,-6.299999999999997,RED,RED,RED
2026-05-14 04:00:00+00:00,Delhi,88.7,189.9,177.4,3,22.7,53.0,6.23,334,1010.7236158417273,0.353,haze,84.8,174.6,88.19999999999999,93.62916666666666,3.9000000000000057,RED,RED,RED
2026-05-14 05:00:00+00:00,Delhi,94.9,196.1,189.7,3,26.7,49.2,2.12,172,1010.2541613701154,0.585,haze,88.7,189.9,89.46666666666665,93.67916666666666,6.200000000000003,RED,RED,RED
2026-05-14 06:00:00+00:00,Delhi,99.7,196.4,199.4,3,28.6,40.1,0.5,89,1008.1442548399841,0.711,haze,94.9,196.1,94.43333333333332,93.46250000000002,4.799999999999997,RED,RED,RED
2026-05-14 07:00:00+00:00,Delhi,108.1,234.9,216.3,3,30.2,43.8,1.15,9,1002.9453835830968,0.678,haze,99.7,196.4,100.89999999999999,93.42500000000001,8.399999999999991,RED,RED,RED
2026-05-14 08:00:00+00:00,Delhi,129.6,268.8,259.3,3,34.0,44.7,3.95,94,1006.1867565656048,0.563,haze,108.1,234.9,112.46666666666665,94.24583333333334,21.5,RED,RED,RED
2026-05-14 09:00:00+00:00,Delhi,117.6,214.8,235.1,3,33.7,35.9,4.61,327,1012.7404022852256,0.56,haze,129.6,268.8,118.43333333333332,94.59583333333332,-12.0,RED,RED,RED
2026-05-14 10:00:00+00:00,Delhi,121.6,259.0,243.2,3,35.6,30.3,2.51,61,1005.9577671762884,0.698,haze,117.6,214.8,122.93333333333332,95.41249999999998,4.0,RED,RED,RED
2026-05-14 11:00:00+00:00,Delhi,123.9,263.4,247.8,3,35.4,24.4,1.55,352,1004.9757410672478,0.765,haze,121.6,259.0,121.03333333333332,95.65833333333332,2.3000000000000114,RED,RED,RED
2026-05-14 12:00:00+00:00,Delhi,115.1,248.7,230.3,3,37.7,32.5,5.92,38,1001.3665940729763,0.535,haze,123.9,263.4,120.19999999999999,96.23333333333333,-8.800000000000011,RED,RED,RED
2026-05-14 13:00:00+00:00,Delhi,99.9,211.6,199.8,3,36.9,32.4,5.61,156,1014.8120785734131,0.545,haze,115.1,248.7,112.96666666666665,95.65416666666665,-15.199999999999989,RED,RED,RED
2026-05-14 14:00:00+00:00,Delhi,103.6,217.4,207.3,3,34.1,32.2,3.59,122,1006.5670276597046,0.626,haze,99.9,211.6,106.19999999999999,95.60416666666667,3.6999999999999886,RED,RED,RED
2026-05-14 15:00:00+00:00,Delhi,98.8,192.9,197.6,3,33.9,41.2,1.74,135,1005.1990856722113,0.686,haze,103.6,217.4,100.76666666666665,95.46666666666665,-4.799999999999997,RED,RED,RED
2026-05-14 16:00:00+00:00,Delhi,92.9,194.0,185.8,3,31.4,41.7,1.96,298,1011.0258088495465,0.655,haze,98.8,192.9,98.43333333333332,95.1875,-5.8999999999999915,RED,RED,RED
2026-05-14 17:00:00+00:00,Delhi,100.0,193.6,199.9,3,30.4,39.9,0.85,217,1003.6433878695873,0.709,haze,92.9,194.0,97.23333333333333,95.22916666666667,7.099999999999994,RED,RED,RED
2026-05-14 18:00:00+00:00,Delhi,86.4,156.2,172.9,3,30.6,50.3,6.39,327,1009.7708238571854,0.396,haze,100.0,193.6,93.09999999999998,94.74583333333334,-13.599999999999994,RED,RED,RED
2026-05-14 19:00:00+00:00,Delhi,89.8,164.1,179.6,3,26.6,47.9,0.5,181,1006.5891556598117,0.669,haze,86.4,156.2,92.06666666666666,95.65416666666665,3.3999999999999915,RED,RED,RED
2026-05-14 20:00:00+00:00,Delhi,72.6,137.2,145.1,3,25.0,47.7,3.41,201,1012.2464484075325,0.512,clear sky,89.8,164.1,82.93333333333332,95.86666666666666,-17.200000000000003,RED,RED,RED
2026-05-14 21:00:00+00:00,Delhi,65.7,142.4,131.4,3,20.7,51.7,3.34,16,1004.1147636838092,0.502,clear sky,72.6,137.2,76.03333333333332,95.325,-6.8999999999999915,RED,RED,RED
2026-05-14 22:00:00+00:00,Delhi,69.1,131.3,138.3,3,21.2,54.4,0.5,160,1008.8315447380762,0.635,clear sky,65.7,142.4,69.13333333333333,95.35833333333333,3.3999999999999915,RED,RED,RED
2026-05-14 23:00:00+00:00,Delhi,81.7,147.6,163.5,3,18.4,56.4,8.11,176,1009.5500079259443,0.247,haze,69.1,131.3,72.16666666666666,95.65833333333332,12.600000000000009,RED,RED,RED
2026-05-15 00:00:00+00:00,Delhi,83.9,157.1,167.7,3,20.2,56.8,1.27,210,1004.6461645308991,0.588,haze,81.7,147.6,78.23333333333332,95.83749999999999,2.200000000000003,RED,RED,RED
2026-05-15 01:00:00+00:00,Delhi,74.7,145.7,149.4,3,18.1,60.4,0.87,174,1011.4995024897753,0.595,clear sky,83.9,157.1,80.09999999999998,95.59166666666668,-9.200000000000003,RED,RED,RED
2026-05-15 02:00:00+00:00,Delhi,102.1,204.1,204.2,3,23.0,56.9,1.02,54,1008.7148887863643,0.6,haze,74.7,145.7,86.89999999999999,96.05000000000001,27.39999999999999,RED,RED,RED
2026-05-15 03:00:00+00:00,Delhi,86.7,178.5,173.5,3,22.9,54.5,0.5,177,1007.791230531261,0.634,haze,102.1,204.1,87.83333333333333,96.12916666666666,-15.399999999999991,RED,RED,RED
2026-05-15 04:00:00+00:00,Delhi,91.6,174.2,183.2,3,25.0,52.6,2.26,248,1003.7674484087827,0.553,haze,86.7,178.5,93.46666666666665,96.25,4.8999999999999915,RED,RED,RED
2026-05-15 05:00:00+00:00,Delhi,95.3,180.6,190.6,3,26.4,48.2,3.2,119,1006.8755375773512,0.532,haze,91.6,174.2,91.19999999999999,96.26666666666667,3.700000000000003,RED,RED,RED
2026-05-15 06:00:00+00:00,Delhi,91.5,187.8,182.9,3,27.1,47.1,0.5,35,1009.4003476507946,0.676,haze,95.3,180.6,92.8,95.925,-3.799999999999997,RED,RED,RED
2026-05-15 07:00:00+00:00,Delhi,120.8,247.6,241.5,3,31.0,44.1,1.13,118,1006.4776881422761,0.684,haze,91.5,187.8,102.53333333333332,96.45416666666665,29.299999999999997,RED,RED,RED
2026-05-15 08:00:00+00:00,Delhi,119.7,241.9,239.4,3,30.6,32.2,7.41,341,1006.3652332951233,0.408,haze,120.8,247.6,110.66666666666664,96.04166666666667,-1.0999999999999943,RED,RED,RED
2026-05-15 09:00:00+00:00,Delhi,113.4,248.8,226.7,3,33.9,30.4,1.66,208,1007.635660081547,0.728,haze,119.7,241.9,117.96666666666665,95.86666666666667,-6.299999999999997,RED,RED,RED
2026-05-15 10:00:00+00:00,Delhi,119.8,228.0,239.6,3,33.2,32.5,10.4,28,1007.448049990942,0.298,haze,113.4,248.8,117.63333333333333,95.79166666666667,6.3999999999999915,RED,RED,RED
2026-05-15 11:00:00+00:00,Delhi,152.6,330.5,305.2,3,34.9,31.1,0.8,16,1005.0648816671549,0.776,haze,119.8,228.0,128.6,96.9875,32.8,RED,RED,RED
2026-05-15 12:00:00+00:00,Delhi,114.4,210.9,228.9,3,33.4,28.7,0.77,218,1006.061371914531,0.774,haze,152.6,330.5,128.9333333333333,96.95833333333333,-38.19999999999999,RED,RED,RED
2026-05-15 13:00:00+00:00,Delhi,124.7,233.2,249.4,3,37.3,30.0,1.21,121,1010.4197797437411,0.777,haze,114.4,210.9,130.56666666666666,97.99166666666667,10.299999999999997,RED,RED,RED
2026-05-15 14:00:00+00:00,Delhi,92.5,173.3,185.0,3,33.9,32.5,0.5,266,1007.3323755834866,0.778,haze,124.7,233.2,110.53333333333332,97.52916666666668,-32.2,RED,RED,RED
2026-05-15 15:00:00+00:00,Delhi,94.7,181.7,189.4,3,32.3,31.5,2.72,245,1015.8971461945122,0.658,haze,92.5,173.3,103.96666666666665,97.35833333333333,2.200000000000003,RED,RED,RED
2026-05-15 16:00:00+00:00,Delhi,95.9,193.4,191.9,3,30.9,38.4,4.68,200,1007.1581519515056,0.526,haze,94.7,181.7,94.36666666666667,97.48333333333333,1.2000000000000028,RED,RED,RED
2026-05-15 17:00:00+00:00,Delhi,87.7,183.4,175.4,3,30.3,47.0,1.43,38,1007.858206042113,0.654,haze,95.9,193.4,92.76666666666667,96.97083333333332,-8.200000000000003,RED,RED,RED
2026-05-15 18:00:00+00:00,Delhi,92.9,196.5,185.8,3,27.4,45.7,0.5,79,1013.837613854483,0.683,haze,87.7,183.4,92.16666666666667,97.24166666666666,5.200000000000003,RED,RED,RED
2026-05-15 19:00:00+00:00,Delhi,83.2,171.7,166.4,3,26.5,51.4,0.72,88,1009.3775402376854,0.646,haze,92.9,196.5,87.93333333333332,96.96666666666668,-9.700000000000003,RED,RED,RED
2026-05-15 20:00:00+00:00,Delhi,87.2,180.3,174.4,3,25.0,52.8,18.36,281,1006.3967799419299,0.165,haze,83.2,171.7,87.76666666666667,97.575,4.0,RED,RED,RED
2026-05-15 21:00:00+00:00,Delhi,120.3,250.2,240.7,3,22.5,56.9,8.86,214,1007.3601828721027,0.208,haze,87.2,180.3,96.89999999999998,99.85000000000001,33.099999999999994,RED,RED,RED
2026-05-15 22:00:00+00:00,Delhi,77.9,154.5,155.9,3,21.9,64.6,2.63,151,1009.0202028915757,0.493,clear sky,120.3,250.2,95.13333333333333,100.21666666666665,-42.39999999999999,RED,RED,RED
2026-05-15 23:00:00+00:00,Delhi,69.6,144.7,139.2,3,20.0,63.3,0.5,14,1005.3161780933415,0.604,clear sky,77.9,154.5,89.26666666666665,99.71250000000002,-8.300000000000011,RED,RED,RED
2026-05-16 00:00:00+00:00,Delhi,76.4,160.1,152.8,3,21.4,52.1,5.23,310,1010.1886282999075,0.406,clear sky,69.6,144.7,74.63333333333333,99.39999999999999,6.800000000000011,RED,RED,RED
2026-05-16 01:00:00+00:00,Delhi,120.3,225.5,240.6,3,20.3,61.4,0.5,301,1007.4842598867847,0.61,haze,76.4,160.1,88.76666666666665,101.3,43.89999999999999,RED,RED,RED
2026-05-16 02:00:00+00:00,Delhi,92.5,184.2,184.9,3,20.4,60.7,10.35,265,1008.9415858904104,0.137,haze,120.3,225.5,96.39999999999999,100.89999999999999,-27.799999999999997,RED,RED,RED
2026-05-16 03:00:00+00:00,Delhi,85.8,179.6,171.6,3,21.7,55.6,0.88,323,1007.5959817377523,0.611,haze,92.5,184.2,99.53333333333332,100.86250000000001,-6.700000000000003,RED,RED,RED
2026-05-16 04:00:00+00:00,Delhi,99.0,214.2,198.0,3,25.6,49.6,7.83,292,1007.1746280409587,0.289,haze,85.8,179.6,92.43333333333332,101.17083333333335,13.200000000000003,RED,RED,RED
2026-05-16 05:00:00+00:00,Delhi,107.4,213.3,214.7,3,25.7,45.5,11.82,58,1009.1472292385522,0.196,haze,99.0,214.2,97.39999999999998,101.675,8.400000000000006,RED,RED,RED
2026-05-16 06:00:00+00:00,Delhi,114.1,243.3,228.2,3,27.7,43.8,7.88,261,1007.6878507296011,0.323,haze,107.4,213.3,106.83333333333333,102.61666666666667,6.699999999999989,RED,RED,RED
2026-05-16 07:00:00+00:00,Delhi,114.0,228.7,227.9,3,31.3,43.0,0.75,177,1015.3615265224371,0.709,haze,114.1,243.3,111.83333333333333,102.33333333333333,-0.09999999999999432,RED,RED,RED
