ds,city,PM2_5,PM10,AQI,n_stations,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,pressure_hpa,dust_risk_score,weather_desc,PM2_5_lag1h,PM10_lag1h,PM2_5_roll3h,PM2_5_roll24h,PM2_5_delta,alert_pm25,alert_pm10,alert
2026-05-12 10:00:00+00:00,Delhi,119.7,225.2,239.4,3,33.9,32.4,2.97,283,1009.8242689860028,0.655,haze,113.0,204.9,112.7,96.57857142857142,6.700000000000003,RED,RED,RED
2026-05-12 11:00:00+00:00,Delhi,124.2,232.9,248.5,3,36.1,30.8,4.12,347,1010.9059349715986,0.619,haze,119.7,225.2,118.96666666666665,98.42,4.5,RED,RED,RED
2026-05-12 12:00:00+00:00,Delhi,120.8,248.7,241.6,3,35.7,27.4,1.91,317,1006.4800703411054,0.739,haze,124.2,232.9,121.56666666666666,99.81875,-3.4000000000000057,RED,RED,RED
2026-05-12 13:00:00+00:00,Delhi,108.6,236.4,217.1,3,35.4,31.2,3.04,112,1001.9330552004128,0.667,haze,120.8,248.7,117.86666666666667,100.33529411764707,-12.200000000000003,RED,RED,RED
2026-05-12 14:00:00+00:00,Delhi,107.2,222.8,214.4,3,34.9,29.7,15.23,186,1009.3722469461575,0.32,haze,108.6,236.4,112.2,100.71666666666667,-1.3999999999999915,RED,RED,RED
2026-05-12 15:00:00+00:00,Delhi,102.6,196.0,205.1,3,36.1,33.8,0.5,171,1008.9046420270008,0.79,haze,107.2,222.8,106.13333333333333,100.8157894736842,-4.6000000000000085,RED,RED,RED
2026-05-12 16:00:00+00:00,Delhi,112.1,205.3,224.1,3,30.1,33.5,4.06,324,1005.9952599026028,0.567,haze,102.6,196.0,107.3,101.38,9.5,RED,RED,RED
2026-05-12 17:00:00+00:00,Delhi,101.8,186.8,203.5,3,31.5,39.6,0.52,348,1010.7694878250259,0.734,haze,112.1,205.3,105.5,101.4,-10.299999999999997,RED,RED,RED
2026-05-12 18:00:00+00:00,Delhi,81.7,170.2,163.3,3,28.9,43.4,0.5,127,1011.2895865694846,0.702,haze,101.8,186.8,98.53333333333335,100.50454545454545,-20.099999999999994,RED,RED,RED
2026-05-12 19:00:00+00:00,Delhi,90.2,188.8,180.3,3,26.0,49.5,2.98,262,1003.6695499449113,0.535,haze,81.7,170.2,91.23333333333333,100.05652173913045,8.5,RED,RED,RED
2026-05-12 20:00:00+00:00,Delhi,84.7,170.4,169.4,3,24.5,51.5,5.69,36,1007.3823998487135,0.385,haze,90.2,188.8,85.53333333333335,99.41666666666667,-5.5,RED,RED,RED
2026-05-12 21:00:00+00:00,Delhi,72.6,151.0,145.2,3,22.5,55.9,1.3,160,1008.3172909410832,0.589,clear sky,84.7,170.4,82.5,99.19999999999999,-12.100000000000009,RED,RED,RED
2026-05-12 22:00:00+00:00,Delhi,67.2,145.2,134.5,3,21.3,58.9,0.5,337,1005.8569457459209,0.619,clear sky,72.6,151.0,74.83333333333333,99.26666666666667,-5.3999999999999915,RED,RED,RED
2026-05-12 23:00:00+00:00,Delhi,50.1,93.6,100.1,3,19.5,59.5,0.5,134,1006.8500300812022,0.617,clear sky,67.2,145.2,63.300000000000004,96.15416666666668,-17.1,GREEN,AMBER,AMBER
2026-05-13 00:00:00+00:00,Delhi,67.3,134.9,134.6,3,21.1,56.0,2.23,229,1010.1611617261146,0.542,clear sky,50.1,93.6,61.53333333333333,96.06666666666666,17.199999999999996,RED,RED,RED
2026-05-13 01:00:00+00:00,Delhi,85.3,180.7,170.6,3,20.0,67.7,1.7,316,1008.2812962904559,0.528,haze,67.3,134.9,67.56666666666666,94.86666666666667,18.0,RED,RED,RED
2026-05-13 02:00:00+00:00,Delhi,105.0,190.7,209.9,3,21.0,58.0,0.82,5,1008.5717961153435,0.606,haze,85.3,180.7,85.86666666666667,95.53750000000001,19.700000000000003,RED,RED,RED
2026-05-13 03:00:00+00:00,Delhi,86.9,190.0,173.9,3,23.1,54.2,1.22,160,1010.3311493847108,0.599,haze,105.0,190.7,92.39999999999999,95.95416666666667,-18.099999999999994,RED,RED,RED
2026-05-13 04:00:00+00:00,Delhi,86.3,187.6,172.5,3,23.5,54.4,0.5,287,1013.2888124169096,0.635,haze,86.9,190.0,92.73333333333333,95.94999999999999,-0.6000000000000085,RED,RED,RED
2026-05-13 05:00:00+00:00,Delhi,90.3,173.2,180.6,3,27.3,51.5,0.5,245,1006.6520868417126,0.662,haze,86.3,187.6,87.83333333333333,95.45416666666667,4.0,RED,RED,RED
2026-05-13 06:00:00+00:00,Delhi,94.0,199.6,188.0,3,27.1,46.5,4.0,320,1019.5581944719642,0.502,haze,90.3,173.2,90.2,94.78333333333335,3.700000000000003,RED,RED,RED
2026-05-13 07:00:00+00:00,Delhi,108.5,233.8,217.0,3,29.4,41.3,1.44,341,1006.7717735082854,0.666,haze,94.0,199.6,97.59999999999998,95.22916666666667,14.5,RED,RED,RED
2026-05-13 08:00:00+00:00,Delhi,106.4,227.1,212.7,3,31.5,36.3,0.5,270,1009.7869309554129,0.747,haze,108.5,233.8,102.96666666666665,95.27083333333333,-2.0999999999999943,RED,RED,RED
2026-05-13 09:00:00+00:00,Delhi,109.1,229.9,218.1,3,33.3,36.0,0.5,349,1004.1873845793718,0.761,haze,106.4,227.1,108.0,95.10833333333333,2.6999999999999886,RED,RED,RED
2026-05-13 10:00:00+00:00,Delhi,134.5,294.5,268.9,3,35.6,25.9,3.96,318,1008.5593629443083,0.64,haze,109.1,229.9,116.66666666666667,95.72500000000001,25.400000000000006,RED,RED,RED
2026-05-13 11:00:00+00:00,Delhi,129.7,242.9,259.3,3,35.3,30.1,2.92,128,1005.6194849469822,0.676,haze,134.5,294.5,124.43333333333332,95.95416666666665,-4.800000000000011,RED,RED,RED
2026-05-13 12:00:00+00:00,Delhi,112.3,226.9,224.7,3,35.7,32.8,0.82,271,1011.7992205661186,0.774,haze,129.7,242.9,125.49999999999999,95.60000000000001,-17.39999999999999,RED,RED,RED
2026-05-13 13:00:00+00:00,Delhi,128.8,269.5,257.6,3,36.0,30.8,0.5,85,1006.221351802619,0.799,haze,112.3,226.9,123.59999999999998,96.44166666666668,16.500000000000014,RED,RED,RED
2026-05-13 14:00:00+00:00,Delhi,110.9,203.9,221.7,3,35.7,22.3,0.5,221,1004.9268370759971,0.827,haze,128.8,269.5,117.33333333333333,96.59583333333332,-17.900000000000006,RED,RED,RED
2026-05-13 15:00:00+00:00,Delhi,98.7,212.7,197.4,3,33.8,34.4,1.94,3,1010.2678058453749,0.699,haze,110.9,203.9,112.8,96.43333333333334,-12.200000000000003,RED,RED,RED
2026-05-13 16:00:00+00:00,Delhi,100.9,216.6,201.8,3,32.1,41.0,2.83,162,1009.594200032881,0.619,haze,98.7,212.7,103.49999999999999,95.96666666666668,2.200000000000003,RED,RED,RED
2026-05-13 17:00:00+00:00,Delhi,85.6,186.3,171.2,3,32.2,42.4,5.89,43,1007.6745063343095,0.461,haze,100.9,216.6,95.06666666666665,95.29166666666667,-15.300000000000011,RED,RED,RED
2026-05-13 18:00:00+00:00,Delhi,77.9,141.5,155.9,3,27.3,40.4,2.67,92,1011.3506803206051,0.593,clear sky,85.6,186.3,88.13333333333333,95.13333333333334,-7.699999999999989,RED,RED,RED
2026-05-13 19:00:00+00:00,Delhi,75.4,156.8,150.9,3,26.8,51.6,3.32,276,1008.9218985626298,0.517,clear sky,77.9,141.5,79.63333333333331,94.51666666666665,-2.5,RED,RED,RED
2026-05-13 20:00:00+00:00,Delhi,76.7,155.6,153.5,3,24.5,57.3,0.5,95,1009.5838812810795,0.624,clear sky,75.4,156.8,76.66666666666666,94.18333333333334,1.2999999999999972,RED,RED,RED
2026-05-13 21:00:00+00:00,Delhi,78.2,154.1,156.3,3,22.1,58.1,0.5,272,1010.440528908002,0.622,clear sky,76.7,155.6,76.76666666666665,94.41666666666667,1.5,RED,RED,RED
2026-05-13 22:00:00+00:00,Delhi,70.1,134.5,140.1,3,24.3,59.2,2.82,51,1007.6264242572189,0.502,clear sky,78.2,154.1,74.99999999999999,94.53749999999998,-8.100000000000009,RED,RED,RED
2026-05-13 23:00:00+00:00,Delhi,88.4,169.5,176.8,3,21.3,63.1,3.49,150,1004.4100185923594,0.455,haze,70.1,134.5,78.89999999999998,96.13333333333333,18.30000000000001,RED,RED,RED
2026-05-14 00:00:00+00:00,Delhi,72.3,158.2,144.5,3,20.2,61.0,3.06,238,1013.0258797490046,0.484,clear sky,88.4,169.5,76.93333333333332,96.34166666666668,-16.10000000000001,RED,RED,RED
2026-05-14 01:00:00+00:00,Delhi,81.6,150.1,163.1,3,19.7,60.2,0.5,282,1006.4791704738866,0.614,haze,72.3,158.2,80.76666666666664,96.1875,9.299999999999997,RED,RED,RED
2026-05-14 02:00:00+00:00,Delhi,78.9,173.2,157.8,3,21.3,53.6,4.19,326,1003.7776086768704,0.453,clear sky,81.6,150.1,77.59999999999998,95.10000000000001,-2.6999999999999886,RED,RED,RED
2026-05-14 03:00:00+00:00,Delhi,82.2,166.3,164.4,3,22.1,58.2,0.5,172,1007.5201844101097,0.621,haze,78.9,173.2,80.89999999999998,94.90416666666665,3.299999999999997,RED,RED,RED
2026-05-14 04:00:00+00:00,Delhi,93.5,172.8,187.0,3,23.7,53.5,3.43,347,1005.5183071693431,0.492,haze,82.2,166.3,84.86666666666666,95.20416666666667,11.299999999999997,RED,RED,RED
2026-05-14 05:00:00+00:00,Delhi,98.6,211.8,197.2,3,26.3,49.6,0.5,226,1008.0377772023454,0.662,haze,93.5,172.8,91.43333333333332,95.55,5.099999999999994,RED,RED,RED
2026-05-14 06:00:00+00:00,Delhi,101.2,191.0,202.4,3,28.2,42.3,3.34,11,1012.5774898717525,0.559,haze,98.6,211.8,97.76666666666665,95.85000000000001,2.6000000000000085,RED,RED,RED
2026-05-14 07:00:00+00:00,Delhi,102.8,192.1,205.7,3,29.8,37.5,0.65,27,1012.7674323966077,0.722,haze,101.2,191.0,100.86666666666666,95.6125,1.5999999999999943,RED,RED,RED
2026-05-14 08:00:00+00:00,Delhi,98.4,204.0,196.7,3,32.4,39.7,1.35,311,1012.4299758762888,0.698,haze,102.8,192.1,100.79999999999997,95.27916666666665,-4.3999999999999915,RED,RED,RED
2026-05-14 09:00:00+00:00,Delhi,117.3,230.5,234.7,3,34.7,34.1,10.55,266,1012.5813037796775,0.303,haze,98.4,204.0,106.16666666666664,95.62083333333334,18.89999999999999,RED,RED,RED
2026-05-14 10:00:00+00:00,Delhi,103.6,221.4,207.2,3,36.3,31.7,1.34,310,1011.7134489359204,0.757,haze,117.3,230.5,106.43333333333332,94.33333333333333,-13.700000000000003,RED,RED,RED
2026-05-14 11:00:00+00:00,Delhi,119.0,261.6,238.0,3,36.0,35.1,7.24,82,1008.9373754432938,0.448,haze,103.6,221.4,113.3,93.8875,15.400000000000006,RED,RED,RED
2026-05-14 12:00:00+00:00,Delhi,112.5,245.4,225.0,3,34.4,25.9,2.78,287,1009.6064754299256,0.691,haze,119.0,261.6,111.69999999999997,93.89583333333333,-6.5,RED,RED,RED
2026-05-14 13:00:00+00:00,Delhi,111.7,238.2,223.4,3,35.3,33.3,8.6,221,1006.2920216083537,0.38,haze,112.5,245.4,114.39999999999998,93.18333333333332,-0.7999999999999972,RED,RED,RED
2026-05-14 14:00:00+00:00,Delhi,110.6,217.7,221.3,3,36.3,33.8,4.09,102,1011.6384452210481,0.612,haze,111.7,238.2,111.59999999999998,93.17083333333335,-1.1000000000000085,RED,RED,RED
2026-05-14 15:00:00+00:00,Delhi,110.5,218.3,221.1,3,31.9,33.6,1.8,334,1010.1526267673879,0.694,haze,110.6,217.7,110.93333333333332,93.66250000000001,-0.09999999999999432,RED,RED,RED
2026-05-14 16:00:00+00:00,Delhi,109.4,238.4,218.7,3,30.6,32.4,1.54,33,1007.8333569033101,0.702,haze,110.5,218.3,110.16666666666664,94.01666666666665,-1.0999999999999943,RED,RED,RED
2026-05-14 17:00:00+00:00,Delhi,78.3,159.2,156.7,3,31.3,42.6,1.54,335,1001.8124229782647,0.671,clear sky,109.4,238.4,99.39999999999998,93.71249999999999,-31.10000000000001,RED,RED,RED
2026-05-14 18:00:00+00:00,Delhi,76.2,164.5,152.4,3,28.5,51.2,0.5,121,1007.0419199773991,0.672,clear sky,78.3,159.2,87.96666666666664,93.64166666666665,-2.0999999999999943,RED,RED,RED
2026-05-14 19:00:00+00:00,Delhi,85.1,165.0,170.2,3,25.4,49.0,1.91,11,1006.5340797438357,0.586,haze,76.2,164.5,79.86666666666666,94.04583333333335,8.899999999999991,RED,RED,RED
2026-05-14 20:00:00+00:00,Delhi,71.9,149.3,143.8,3,22.8,50.4,5.17,318,1008.6419397322027,0.415,clear sky,85.1,165.0,77.7333333333333,93.84583333333332,-13.199999999999989,RED,RED,RED
2026-05-14 21:00:00+00:00,Delhi,75.2,163.2,150.4,3,22.4,57.9,1.89,153,1005.6589699378269,0.553,clear sky,71.9,149.3,77.39999999999999,93.72083333333335,3.299999999999997,RED,RED,RED
2026-05-14 22:00:00+00:00,Delhi,77.3,155.6,154.6,3,21.4,57.6,1.9,14,1005.1333786781987,0.553,clear sky,75.2,163.2,74.8,94.02083333333333,2.0999999999999943,RED,RED,RED
2026-05-14 23:00:00+00:00,Delhi,75.4,152.8,150.9,3,19.8,54.8,1.05,24,1008.6200683890032,0.606,clear sky,77.3,155.6,75.96666666666664,93.47916666666667,-1.8999999999999915,RED,RED,RED
2026-05-15 00:00:00+00:00,Delhi,83.4,153.1,166.9,3,20.7,67.1,3.42,235,1011.0435980780619,0.444,haze,75.4,152.8,78.69999999999999,93.94166666666666,8.0,RED,RED,RED
2026-05-15 01:00:00+00:00,Delhi,75.2,154.7,150.3,3,19.6,53.7,10.77,228,1010.8238537341814,0.162,clear sky,83.4,153.1,77.99999999999999,93.675,-8.200000000000003,RED,RED,RED
2026-05-15 02:00:00+00:00,Delhi,77.7,166.4,155.5,3,19.8,58.5,6.23,334,1010.7236158417273,0.333,clear sky,75.2,154.7,78.76666666666665,93.625,2.5,RED,RED,RED
2026-05-15 03:00:00+00:00,Delhi,83.3,172.2,166.6,3,23.1,55.9,2.12,172,1010.2541613701154,0.548,haze,77.7,166.4,78.7333333333333,93.67083333333335,5.599999999999994,RED,RED,RED
2026-05-15 04:00:00+00:00,Delhi,88.4,174.1,176.7,3,24.6,47.6,0.5,89,1008.1442548399841,0.658,haze,83.3,172.2,83.13333333333331,93.45833333333333,5.1000000000000085,RED,RED,RED
2026-05-15 05:00:00+00:00,Delhi,97.8,212.4,195.6,3,26.1,51.5,1.15,9,1002.9453835830968,0.62,haze,88.4,174.1,89.83333333333331,93.42500000000001,9.399999999999991,RED,RED,RED
2026-05-15 06:00:00+00:00,Delhi,121.0,250.9,242.0,3,30.0,52.2,3.95,94,1006.1867565656048,0.507,haze,97.8,212.4,102.39999999999998,94.25,23.200000000000003,RED,RED,RED
2026-05-15 07:00:00+00:00,Delhi,111.2,203.1,222.4,3,30.2,42.6,4.61,327,1012.7404022852256,0.509,haze,121.0,250.9,109.99999999999999,94.60000000000001,-9.799999999999997,RED,RED,RED
2026-05-15 08:00:00+00:00,Delhi,117.9,251.2,235.8,3,32.7,35.8,2.51,61,1005.9577671762884,0.657,haze,111.2,203.1,116.69999999999997,95.41250000000001,6.700000000000003,RED,RED,RED
2026-05-15 09:00:00+00:00,Delhi,123.2,262.0,246.4,3,33.3,28.3,1.55,352,1004.9757410672478,0.736,haze,117.9,251.2,117.43333333333332,95.65833333333335,5.299999999999997,RED,RED,RED
2026-05-15 10:00:00+00:00,Delhi,117.5,253.7,234.9,3,36.6,34.5,5.92,38,1001.3665940729763,0.52,haze,123.2,262.0,119.53333333333332,96.23750000000001,-5.700000000000003,RED,RED,RED
2026-05-15 11:00:00+00:00,Delhi,105.1,222.5,210.2,3,36.9,32.4,5.61,156,1014.8120785734131,0.545,haze,117.5,253.7,115.26666666666665,95.65833333333335,-12.400000000000006,RED,RED,RED
2026-05-15 12:00:00+00:00,Delhi,111.3,233.5,222.7,3,35.2,30.2,3.59,122,1006.5670276597046,0.641,haze,105.1,222.5,111.3,95.60833333333333,6.200000000000003,RED,RED,RED
2026-05-15 13:00:00+00:00,Delhi,108.5,211.7,217.0,3,36.0,37.3,1.74,135,1005.1990856722113,0.715,haze,111.3,233.5,108.3,95.47500000000001,-2.799999999999997,RED,RED,RED
2026-05-15 14:00:00+00:00,Delhi,103.9,216.9,207.8,3,34.4,36.2,1.96,298,1011.0258088495465,0.696,haze,108.5,211.7,107.89999999999998,95.19583333333333,-4.599999999999994,RED,RED,RED
2026-05-15 15:00:00+00:00,Delhi,111.5,216.0,223.1,3,34.0,33.2,0.85,217,1003.6433878695873,0.759,haze,103.9,216.9,107.96666666666665,95.2375,7.599999999999994,RED,RED,RED
2026-05-15 16:00:00+00:00,Delhi,97.8,176.7,195.6,3,34.6,42.8,6.39,327,1009.7708238571854,0.453,haze,111.5,216.0,104.39999999999998,94.75416666666668,-13.700000000000003,RED,RED,RED
2026-05-15 17:00:00+00:00,Delhi,100.2,183.0,200.3,3,30.7,40.1,0.5,181,1006.5891556598117,0.728,haze,97.8,176.7,103.16666666666664,95.66666666666667,2.4000000000000057,RED,RED,RED
2026-05-15 18:00:00+00:00,Delhi,81.2,153.6,162.4,3,29.0,40.2,3.41,201,1012.2464484075325,0.568,haze,100.2,183.0,93.06666666666665,95.87500000000001,-19.0,RED,RED,RED
2026-05-15 19:00:00+00:00,Delhi,72.1,156.2,144.1,3,24.3,45.0,3.34,16,1004.1147636838092,0.525,clear sky,81.2,153.6,84.49999999999999,95.33333333333333,-9.100000000000009,RED,RED,RED
2026-05-15 20:00:00+00:00,Delhi,72.8,138.3,145.6,3,24.1,48.9,0.5,160,1008.8315447380762,0.654,clear sky,72.1,156.2,75.36666666666665,95.37083333333334,0.7000000000000028,RED,RED,RED
2026-05-15 21:00:00+00:00,Delhi,82.4,148.8,164.9,3,20.5,52.6,8.11,176,1009.5500079259443,0.26,haze,72.8,138.3,75.76666666666664,95.67083333333333,9.600000000000009,RED,RED,RED
2026-05-15 22:00:00+00:00,Delhi,81.5,152.8,163.1,3,21.2,54.8,1.27,210,1004.6461645308991,0.595,haze,82.4,148.8,78.89999999999998,95.84583333333335,-0.9000000000000057,RED,RED,RED
2026-05-15 23:00:00+00:00,Delhi,69.5,135.6,139.0,3,18.1,60.4,0.87,174,1011.4995024897753,0.595,clear sky,81.5,152.8,77.79999999999998,95.60000000000001,-12.0,RED,RED,RED
2026-05-16 00:00:00+00:00,Delhi,94.4,188.8,188.9,3,21.9,58.9,1.02,54,1008.7148887863643,0.593,haze,69.5,135.6,81.79999999999998,96.05833333333334,24.900000000000006,RED,RED,RED
2026-05-16 01:00:00+00:00,Delhi,77.1,158.6,154.1,3,20.8,58.4,0.5,177,1007.791230531261,0.621,clear sky,94.4,188.8,80.33333333333331,96.13749999999999,-17.30000000000001,RED,RED,RED
2026-05-16 02:00:00+00:00,Delhi,80.6,153.3,161.2,3,22.1,58.1,2.26,248,1003.7674484087827,0.534,haze,77.1,158.6,84.03333333333332,96.25833333333333,3.5,RED,RED,RED
2026-05-16 03:00:00+00:00,Delhi,83.7,158.7,167.5,3,22.8,54.9,3.2,119,1006.8755375773512,0.498,haze,80.6,153.3,80.46666666666664,96.27499999999999,3.1000000000000085,RED,RED,RED
2026-05-16 04:00:00+00:00,Delhi,80.1,164.5,160.2,3,23.1,54.6,0.5,35,1009.4003476507946,0.634,haze,83.7,158.7,81.46666666666664,95.92916666666667,-3.6000000000000085,RED,RED,RED
2026-05-16 05:00:00+00:00,Delhi,110.4,226.4,220.8,3,26.9,51.9,1.13,118,1006.4776881422761,0.626,haze,80.1,164.5,91.39999999999998,96.45416666666667,30.30000000000001,RED,RED,RED
2026-05-16 06:00:00+00:00,Delhi,111.1,224.4,222.1,3,26.6,39.7,7.41,341,1006.3652332951233,0.352,haze,110.4,226.4,100.53333333333332,96.04166666666667,0.6999999999999886,RED,RED,RED
2026-05-16 07:00:00+00:00,Delhi,107.0,234.8,214.0,3,30.3,37.1,1.66,208,1007.635660081547,0.677,haze,111.1,224.4,109.49999999999999,95.86666666666667,-4.099999999999994,RED,RED,RED
2026-05-16 08:00:00+00:00,Delhi,116.1,221.0,232.2,3,30.3,38.0,10.4,28,1007.448049990942,0.257,haze,107.0,234.8,111.39999999999998,95.79166666666667,9.099999999999994,RED,RED,RED
2026-05-16 09:00:00+00:00,Delhi,151.9,329.0,303.8,3,32.9,35.0,0.8,16,1005.0648816671549,0.747,haze,116.1,221.0,124.99999999999999,96.9875,35.80000000000001,RED,RED,RED
2026-05-16 10:00:00+00:00,Delhi,116.8,215.2,233.5,3,32.3,30.7,0.77,218,1006.061371914531,0.759,haze,151.9,329.0,128.26666666666665,96.95833333333331,-35.10000000000001,RED,RED,RED
2026-05-16 11:00:00+00:00,Delhi,129.9,242.9,259.7,3,37.3,30.0,1.21,121,1010.4197797437411,0.777,haze,116.8,215.2,132.86666666666665,97.99166666666666,13.100000000000009,RED,RED,RED
2026-05-16 12:00:00+00:00,Delhi,100.2,187.7,200.3,3,35.0,30.4,0.5,266,1007.3323755834866,0.794,haze,129.9,242.9,115.63333333333331,97.52916666666668,-29.700000000000003,RED,RED,RED
2026-05-16 13:00:00+00:00,Delhi,104.3,200.2,208.7,3,34.4,27.7,2.72,245,1015.8971461945122,0.687,haze,100.2,187.7,111.46666666666664,97.35416666666667,4.099999999999994,RED,RED,RED
2026-05-16 14:00:00+00:00,Delhi,106.9,215.5,213.8,3,33.8,32.9,4.68,200,1007.1581519515056,0.567,haze,104.3,200.2,103.8,97.47916666666667,2.6000000000000085,RED,RED,RED
2026-05-16 15:00:00+00:00,Delhi,99.3,207.6,198.5,3,33.9,40.3,1.43,38,1007.858206042113,0.704,haze,106.9,215.5,103.49999999999999,96.97083333333335,-7.6000000000000085,RED,RED,RED
2026-05-16 16:00:00+00:00,Delhi,104.2,220.5,208.5,3,31.4,38.2,0.5,79,1013.837613854483,0.74,haze,99.3,207.6,103.46666666666665,97.2375,4.900000000000006,RED,RED,RED
2026-05-16 17:00:00+00:00,Delhi,93.6,193.1,187.1,3,30.7,43.6,0.72,88,1009.3775402376854,0.704,haze,104.2,220.5,99.0333333333333,96.96249999999999,-10.600000000000009,RED,RED,RED
2026-05-16 18:00:00+00:00,Delhi,95.8,198.2,191.7,3,29.0,45.3,18.36,281,1006.3967799419299,0.222,haze,93.6,193.1,97.86666666666663,97.57083333333333,2.200000000000003,RED,RED,RED
2026-05-16 19:00:00+00:00,Delhi,126.7,263.4,253.4,3,26.1,50.2,8.86,214,1007.3601828721027,0.239,haze,95.8,198.2,105.36666666666663,99.84583333333332,30.900000000000006,RED,RED,RED
2026-05-16 20:00:00+00:00,Delhi,81.6,161.7,163.2,3,24.8,59.1,2.63,151,1009.0202028915757,0.512,haze,126.7,263.4,101.36666666666663,100.21249999999999,-45.10000000000001,RED,RED,RED
2026-05-16 21:00:00+00:00,Delhi,70.3,146.1,140.6,3,22.0,59.4,0.5,14,1005.3161780933415,0.617,clear sky,81.6,161.7,92.86666666666663,99.70833333333333,-11.299999999999997,RED,RED,RED
2026-05-16 22:00:00+00:00,Delhi,74.1,155.2,148.2,3,22.5,50.0,5.23,310,1010.1886282999075,0.413,clear sky,70.3,146.1,75.33333333333331,99.39999999999999,3.799999999999997,RED,RED,RED
2026-05-16 23:00:00+00:00,Delhi,115.1,215.8,230.3,3,20.3,61.4,0.5,301,1007.4842598867847,0.61,haze,74.1,155.2,86.49999999999999,101.3,41.0,RED,RED,RED
2026-05-17 00:00:00+00:00,Delhi,84.8,168.9,169.6,3,19.3,62.8,10.35,265,1008.9415858904104,0.13,haze,115.1,215.8,91.3333333333333,100.89999999999999,-30.299999999999997,RED,RED,RED
2026-05-17 01:00:00+00:00,Delhi,76.1,159.4,152.3,3,19.6,59.5,0.88,323,1007.5959817377523,0.598,clear sky,84.8,168.9,91.99999999999999,100.85833333333333,-8.700000000000003,RED,RED,RED
2026-05-17 02:00:00+00:00,Delhi,88.0,190.5,176.0,3,22.7,55.1,7.83,292,1007.1746280409587,0.265,haze,76.1,159.4,82.96666666666664,101.16666666666667,11.900000000000006,RED,RED,RED
2026-05-17 03:00:00+00:00,Delhi,95.8,190.4,191.6,3,22.1,52.2,11.82,58,1009.1472292385522,0.167,haze,88.0,190.5,86.63333333333331,101.67083333333333,7.799999999999997,RED,RED,RED
2026-05-17 04:00:00+00:00,Delhi,102.8,219.1,205.5,3,23.7,51.3,7.88,261,1007.6878507296011,0.277,haze,95.8,190.4,95.5333333333333,102.61666666666666,7.0,RED,RED,RED
2026-05-17 05:00:00+00:00,Delhi,103.6,208.0,207.2,3,27.1,50.8,0.75,177,1015.3615265224371,0.651,haze,102.8,219.1,100.7333333333333,102.33333333333333,0.7999999999999972,RED,RED,RED
